10/20/2009,11:19:24 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: The server name or address could not be resolved
"
10/20/2009,8:59:34 PM,LicenseService,Error,None,202,N/A,ALPHA,The product Windows Server is out of licenses.  Use Licensing from the Administrative Tools folder for more information on which users are out of compliance and how many licenses should be purchased.
10/20/2009,8:59:34 PM,LicenseService,Error,None,202,N/A,ALPHA,The product Microsoft Exchange 2000 Server is out of licenses.  Use Licensing from the Administrative Tools folder for more information on which users are out of compliance and how many licenses should be purchased.
10/20/2009,2:48:35 PM,LoadPerf,Information,None,1000,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data contains the new index values assigned to this service.
10/20/2009,2:48:35 PM,LoadPerf,Information,None,1001,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were removed successfully. The Record Data contains the new values of the system Last Counter and Last Help registry entries.
10/20/2009,2:44:44 PM,ESENT,Information,General ,100,N/A,ALPHA,ntfrs (412) The database engine 5.02.3790.1830 started.
10/20/2009,2:44:35 PM,Microsoft Fax,Warning,Initialization/Termination ,32068,N/A,ALPHA,The outgoing routing rule is not valid because it cannot find a valid device. Check the routing rule configuration. Country/region code: '*' Area code: '*'
10/20/2009,2:44:35 PM,Microsoft Fax,Warning,Initialization/Termination ,32026,N/A,ALPHA,Fax Service failed to initialize any assigned fax devices. No faxes can be sent or received until a fax device is installed.
10/20/2009,2:44:34 PM,VMTools,Information,None,105,N/A,ALPHA,The service was started.
10/20/2009,2:44:34 PM,EventSystem,Information,None,4625,N/A,ALPHA,The EventSystem sub system is suppressing duplicate event log entries for a duration of 86400 seconds.  The suppression timeout can be controlled by a REG_DWORD value named SuppressDuplicateDuration under the following registry key: HKLM\Software\Microsoft\EventSystem\EventLog.
10/20/2009,2:44:34 PM,MSDTC,Information,TM,4193,N/A,ALPHA,"MS DTC started with the following settings (OFF = 0 and ON = 1):  Security Configuration:      Network Administration of Transactions = 0,      Network Clients = 0,      Inbound Distributed Transactions using Native MSDTC Protocol = 0,      Outbound Distributed Transactions using Native MSDTC Protocol = 0,      Transaction Internet Protocol (TIP) = 0,      XA Transactions = 0  Filtering Duplicate events = 1"
10/20/2009,2:44:01 PM,ESENT,Information,General ,100,N/A,ALPHA,lsass (616) The database engine 5.02.3790.1830 started.
10/20/2009,2:39:56 PM,ESENT,Information,General ,101,N/A,ALPHA,lsass (1172) The database engine stopped.
10/20/2009,2:34:42 PM,crypt32,Warning,None,6,N/A,ALPHA,Reached crypt32 threshold of 50 events and will suspend logging for 60 minutes
10/20/2009,2:34:42 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:42 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:42 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:42 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:42 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:42 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:42 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:42 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:42 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:42 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:42 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:42 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:42 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:42 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:42 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:42 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:42 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:42 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:42 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:42 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:42 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:42 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:42 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:42 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:42 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:42 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:42 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:42 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:40 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:40 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:40 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:40 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:40 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:40 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:40 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:40 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:40 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:40 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:40 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:40 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:40 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:40 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:36 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:36 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:36 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:36 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:36 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:34 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:34 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,2:34:34 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: The server name or address could not be resolved
"
10/20/2009,2:32:31 PM,ESENT,Information,General ,101,N/A,ALPHA,svchost (1768) The database engine stopped.
10/20/2009,2:30:46 PM,LoadPerf,Information,None,1000,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data contains the new index values assigned to this service.
10/20/2009,2:30:46 PM,LoadPerf,Information,None,1001,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were removed successfully. The Record Data contains the new values of the system Last Counter and Last Help registry entries.
10/20/2009,2:27:02 PM,SceCli,Information,None,1704,N/A,ALPHA,Security policy in the Group policy objects has been applied successfully.
10/20/2009,2:26:59 PM,ESENT,Information,General ,100,N/A,ALPHA,svchost (1768) The database engine 5.02.3790.1830 started.
10/20/2009,2:26:55 PM,ESENT,Information,General ,100,N/A,ALPHA,ntfrs (1024) The database engine 5.02.3790.1830 started.
10/20/2009,2:26:45 PM,Microsoft Fax,Warning,Initialization/Termination ,32068,N/A,ALPHA,The outgoing routing rule is not valid because it cannot find a valid device. Check the routing rule configuration. Country/region code: '*' Area code: '*'
10/20/2009,2:26:45 PM,Microsoft Fax,Warning,Initialization/Termination ,32026,N/A,ALPHA,Fax Service failed to initialize any assigned fax devices. No faxes can be sent or received until a fax device is installed.
10/20/2009,2:26:45 PM,VMTools,Information,None,105,N/A,ALPHA,The service was started.
10/20/2009,2:26:45 PM,EventSystem,Information,None,4625,N/A,ALPHA,The EventSystem sub system is suppressing duplicate event log entries for a duration of 86400 seconds.  The suppression timeout can be controlled by a REG_DWORD value named SuppressDuplicateDuration under the following registry key: HKLM\Software\Microsoft\EventSystem\EventLog.
10/20/2009,2:26:44 PM,MSDTC,Information,TM,4193,N/A,ALPHA,"MS DTC started with the following settings (OFF = 0 and ON = 1):  Security Configuration:      Network Administration of Transactions = 0,      Network Clients = 0,      Inbound Distributed Transactions using Native MSDTC Protocol = 0,      Outbound Distributed Transactions using Native MSDTC Protocol = 0,      Transaction Internet Protocol (TIP) = 0,      XA Transactions = 0  Filtering Duplicate events = 1"
10/20/2009,2:26:07 PM,ESENT,Information,General ,100,N/A,ALPHA,lsass (1172) The database engine 5.02.3790.1830 started.
8/12/2009,9:30:49 PM,ESENT,Information,General ,101,N/A,ALPHA,lsass (940) The database engine stopped.
8/12/2009,9:08:25 PM,ESENT,Information,General ,101,N/A,ALPHA,svchost (1632) The database engine stopped.
8/12/2009,9:06:40 PM,LoadPerf,Information,None,1000,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data contains the new index values assigned to this service.
8/12/2009,9:06:40 PM,LoadPerf,Information,None,1001,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were removed successfully. The Record Data contains the new values of the system Last Counter and Last Help registry entries.
8/12/2009,9:03:04 PM,SceCli,Information,None,1704,N/A,ALPHA,Security policy in the Group policy objects has been applied successfully.
8/12/2009,9:02:54 PM,ESENT,Information,General ,100,N/A,ALPHA,svchost (1632) The database engine 5.02.3790.1830 started.
8/12/2009,9:02:54 PM,ESENT,Information,General ,100,N/A,ALPHA,ntfrs (1308) The database engine 5.02.3790.1830 started.
8/12/2009,9:02:39 PM,Microsoft Fax,Warning,Initialization/Termination ,32068,N/A,ALPHA,The outgoing routing rule is not valid because it cannot find a valid device. Check the routing rule configuration. Country/region code: '*' Area code: '*'
8/12/2009,9:02:39 PM,Microsoft Fax,Warning,Initialization/Termination ,32026,N/A,ALPHA,Fax Service failed to initialize any assigned fax devices. No faxes can be sent or received until a fax device is installed.
8/12/2009,9:02:38 PM,VMTools,Information,None,105,N/A,ALPHA,The service was started.
8/12/2009,9:02:37 PM,EventSystem,Information,None,4625,N/A,ALPHA,The EventSystem sub system is suppressing duplicate event log entries for a duration of 86400 seconds.  The suppression timeout can be controlled by a REG_DWORD value named SuppressDuplicateDuration under the following registry key: HKLM\Software\Microsoft\EventSystem\EventLog.
8/12/2009,9:02:37 PM,MSDTC,Information,TM,4193,N/A,ALPHA,"MS DTC started with the following settings (OFF = 0 and ON = 1):  Security Configuration:      Network Administration of Transactions = 0,      Network Clients = 0,      Inbound Distributed Transactions using Native MSDTC Protocol = 0,      Outbound Distributed Transactions using Native MSDTC Protocol = 0,      Transaction Internet Protocol (TIP) = 0,      XA Transactions = 0  Filtering Duplicate events = 1"
8/12/2009,9:01:50 PM,ESENT,Information,General ,100,N/A,ALPHA,lsass (940) The database engine 5.02.3790.1830 started.
5/22/2008,4:13:58 PM,ESENT,Information,General ,101,N/A,ALPHA,lsass (584) The database engine stopped.
5/22/2008,4:00:06 PM,ESENT,Information,General ,101,N/A,ALPHA,svchost (1172) The database engine stopped.
5/22/2008,3:55:43 PM,MsiInstaller,Information,None,1005,S-1-5-21-484763869-1958367476-725345543-500,ALPHA,The Windows Installer initiated a system restart to complete or continue the configuration of 'VMware Tools'.
5/22/2008,3:55:43 PM,MsiInstaller,Information,None,11728,S-1-5-21-484763869-1958367476-725345543-500,ALPHA,Product: VMware Tools -- Configuration completed successfully.
5/22/2008,3:55:02 PM,ESENT,Information,General ,100,N/A,ALPHA,svchost (1172) The database engine 5.02.3790.1830 started.
5/22/2008,3:54:57 PM,MsiInstaller,Information,None,1025,S-1-5-21-484763869-1958367476-725345543-500,ALPHA,"Product: VMware Tools. The file C:\WINNT\system32\msvcr71.dll is being held in use by the following process Name: VMwareUser , Id 3892."
5/22/2008,3:54:57 PM,MsiInstaller,Information,None,1025,S-1-5-21-484763869-1958367476-725345543-500,ALPHA,"Product: VMware Tools. The file C:\WINNT\system32\msvcr71.dll is being held in use by the following process Name: VMwareService , Id 1352."
5/22/2008,3:54:57 PM,MsiInstaller,Information,None,1025,S-1-5-21-484763869-1958367476-725345543-500,ALPHA,"Product: VMware Tools. The file C:\Program Files\VMware\VMware Tools\VMwareUser.exe is being held in use by the following process Name: VMwareUser , Id 3892."
5/22/2008,3:54:57 PM,MsiInstaller,Information,None,1025,S-1-5-21-484763869-1958367476-725345543-500,ALPHA,"Product: VMware Tools. The file C:\Program Files\VMware\VMware Tools\VMwareService.exe is being held in use by the following process Name: VMwareService , Id 1352."
5/22/2008,3:54:57 PM,MsiInstaller,Information,None,1025,S-1-5-21-484763869-1958367476-725345543-500,ALPHA,"Product: VMware Tools. The file C:\Program Files\VMware\VMware Tools\hook.dll is being held in use by the following process Name: msiexec , Id 2688."
5/22/2008,3:54:57 PM,MsiInstaller,Information,None,1025,S-1-5-21-484763869-1958367476-725345543-500,ALPHA,"Product: VMware Tools. The file C:\Program Files\VMware\VMware Tools\hook.dll is being held in use by the following process Name: VMwareUser , Id 3892."
5/22/2008,3:54:57 PM,MsiInstaller,Information,None,1025,S-1-5-21-484763869-1958367476-725345543-500,ALPHA,"Product: VMware Tools. The file C:\Program Files\VMware\VMware Tools\hook.dll is being held in use by the following process Name: explorer , Id 3764."
5/22/2008,3:21:12 PM,ESENT,Information,General ,101,N/A,ALPHA,svchost (1172) The database engine stopped.
5/22/2008,3:19:26 PM,LoadPerf,Information,None,1000,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data contains the new index values assigned to this service.
5/22/2008,3:19:26 PM,LoadPerf,Information,None,1001,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were removed successfully. The Record Data contains the new values of the system Last Counter and Last Help registry entries.
5/22/2008,3:16:43 PM,LoadPerf,Information,None,1000,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data contains the new index values assigned to this service.
5/22/2008,3:16:42 PM,LoadPerf,Information,None,1001,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were removed successfully. The Record Data contains the new values of the system Last Counter and Last Help registry entries.
5/22/2008,3:15:46 PM,SceCli,Information,None,1704,N/A,ALPHA,Security policy in the Group policy objects has been applied successfully.
5/22/2008,3:15:43 PM,ESENT,Information,General ,100,N/A,ALPHA,svchost (1172) The database engine 5.02.3790.1830 started.
5/22/2008,3:15:40 PM,ESENT,Information,General ,100,N/A,ALPHA,ntfrs (776) The database engine 5.02.3790.1830 started.
5/22/2008,3:15:25 PM,Microsoft Fax,Warning,Initialization/Termination ,32068,N/A,ALPHA,The outgoing routing rule is not valid because it cannot find a valid device. Check the routing rule configuration. Country/region code: '*' Area code: '*'
5/22/2008,3:15:25 PM,Microsoft Fax,Warning,Initialization/Termination ,32026,N/A,ALPHA,Fax Service failed to initialize any assigned fax devices. No faxes can be sent or received until a fax device is installed.
5/22/2008,3:15:25 PM,VMTools,Information,None,105,N/A,ALPHA,The service was started.
5/22/2008,3:15:24 PM,EventSystem,Information,None,4625,N/A,ALPHA,The EventSystem sub system is suppressing duplicate event log entries for a duration of 86400 seconds.  The suppression timeout can be controlled by a REG_DWORD value named SuppressDuplicateDuration under the following registry key: HKLM\Software\Microsoft\EventSystem\EventLog.
5/22/2008,3:15:24 PM,MSDTC,Information,TM,4193,N/A,ALPHA,"MS DTC started with the following settings (OFF = 0 and ON = 1):  Security Configuration:      Network Administration of Transactions = 0,      Network Clients = 0,      Inbound Distributed Transactions using Native MSDTC Protocol = 0,      Outbound Distributed Transactions using Native MSDTC Protocol = 0,      Transaction Internet Protocol (TIP) = 0,      XA Transactions = 0  Filtering Duplicate events = 1"
5/22/2008,3:14:42 PM,ESENT,Information,General ,100,N/A,ALPHA,lsass (584) The database engine 5.02.3790.1830 started.
4/3/2008,11:50:11 AM,ESENT,Information,General ,101,N/A,ALPHA,lsass (600) The database engine stopped.
4/3/2008,11:08:53 AM,ESENT,Information,General ,101,N/A,ALPHA,svchost (1104) The database engine stopped.
4/3/2008,11:07:08 AM,LoadPerf,Information,None,1000,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data contains the new index values assigned to this service.
4/3/2008,11:07:08 AM,LoadPerf,Information,None,1001,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were removed successfully. The Record Data contains the new values of the system Last Counter and Last Help registry entries.
4/3/2008,11:04:14 AM,LoadPerf,Information,None,1000,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data contains the new index values assigned to this service.
4/3/2008,11:04:14 AM,LoadPerf,Information,None,1001,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were removed successfully. The Record Data contains the new values of the system Last Counter and Last Help registry entries.
4/3/2008,11:03:26 AM,SceCli,Information,None,1704,N/A,ALPHA,Security policy in the Group policy objects has been applied successfully.
4/3/2008,11:03:24 AM,ESENT,Information,General ,100,N/A,ALPHA,svchost (1104) The database engine 5.02.3790.1830 started.
4/3/2008,11:03:19 AM,ESENT,Information,General ,100,N/A,ALPHA,ntfrs (488) The database engine 5.02.3790.1830 started.
4/3/2008,11:03:07 AM,Microsoft Fax,Warning,Initialization/Termination ,32068,N/A,ALPHA,The outgoing routing rule is not valid because it cannot find a valid device. Check the routing rule configuration. Country/region code: '*' Area code: '*'
4/3/2008,11:03:07 AM,Microsoft Fax,Warning,Initialization/Termination ,32026,N/A,ALPHA,Fax Service failed to initialize any assigned fax devices. No faxes can be sent or received until a fax device is installed.
4/3/2008,11:03:07 AM,VMTools,Information,None,105,N/A,ALPHA,The service was started.
4/3/2008,11:03:06 AM,EventSystem,Information,None,4625,N/A,ALPHA,The EventSystem sub system is suppressing duplicate event log entries for a duration of 86400 seconds.  The suppression timeout can be controlled by a REG_DWORD value named SuppressDuplicateDuration under the following registry key: HKLM\Software\Microsoft\EventSystem\EventLog.
4/3/2008,11:03:06 AM,MSDTC,Information,TM,4193,N/A,ALPHA,"MS DTC started with the following settings (OFF = 0 and ON = 1):  Security Configuration:      Network Administration of Transactions = 0,      Network Clients = 0,      Inbound Distributed Transactions using Native MSDTC Protocol = 0,      Outbound Distributed Transactions using Native MSDTC Protocol = 0,      Transaction Internet Protocol (TIP) = 0,      XA Transactions = 0  Filtering Duplicate events = 1"
4/3/2008,11:02:29 AM,ESENT,Information,General ,100,N/A,ALPHA,lsass (600) The database engine 5.02.3790.1830 started.
10/24/2007,3:22:31 AM,ESENT,Information,General ,101,N/A,ALPHA,lsass (648) The database engine stopped.
10/24/2007,2:45:02 AM,LoadPerf,Information,None,1000,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data contains the new index values assigned to this service.
10/24/2007,2:45:02 AM,LoadPerf,Information,None,1001,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were removed successfully. The Record Data contains the new values of the system Last Counter and Last Help registry entries.
10/24/2007,2:41:17 AM,SceCli,Information,None,1704,N/A,ALPHA,Security policy in the Group policy objects has been applied successfully.
10/24/2007,2:41:09 AM,ESENT,Information,General ,100,N/A,ALPHA,ntfrs (464) The database engine 5.02.3790.1830 started.
10/24/2007,2:41:00 AM,Microsoft Fax,Warning,Initialization/Termination ,32068,N/A,ALPHA,The outgoing routing rule is not valid because it cannot find a valid device. Check the routing rule configuration. Country/region code: '*' Area code: '*'
10/24/2007,2:41:00 AM,Microsoft Fax,Warning,Initialization/Termination ,32026,N/A,ALPHA,Fax Service failed to initialize any assigned fax devices. No faxes can be sent or received until a fax device is installed.
