StarId,StarName
14706250.61,V0721 Ori 
14707273.88,V1889 Aql 
14708297.14,V1368 Sco 
14709320.41,FO    Cyg 
14710343.68,V0374 Cam 
14711366.94,IT    Aur 
14712390.21,V1320 Cen 
14713413.47,V0383 Aps 
14714436.74,V0509 Pav 
14715460.01,V0550 Ori 
14716483.27,V3248 Oph 
14717506.54,V0650 Cas 
14718529.8,V0403 Cyg 
14719553.07,V1036 Ara 
14720576.34,V0475 Lac 
14721599.6,V1031 Ori 
14722622.87,NT    Cen 
14723646.14,V0796 Sco 
14724669.4,OR    Oph 
14725692.67,KO    Lib 
14726715.93,V1713 Ori 
14727739.2,V1534 Ori 
14728762.47,V3816 Sgr 
14729785.73,AF    Cas 
14730809,V2775 Ori 
14731832.26,V2273 Cyg 
14732855.53,UV    Her 
14733878.8,V2623 Cyg 
14734902.06,V0941 Sco 
14735925.33,V4163 Oph 
14736948.59,IQ    Sge 
14737971.86,V3529 Oph 
14738995.13,V1794 Ori 
14740018.39,WX    Hor 
14741041.66,GG    Peg 
14742064.92,IV    Aps 
14743088.19,V1295 Oph 
14744111.46,WX    Lib 
14745134.72,BP    Cam 
14746157.99,V3987 Sgr 
14747181.26,V0361 Lyn 
14748204.52,V0560 Peg 
14749227.79,V0361 Tel 
14750251.05,ET    CVn 
14751274.32,V0551 Per 
14752297.59,V0743 Aur 
14753320.85,V0633 Cas 
14754344.12,V1836 Sgr 
14755367.38,FZ    CMa 
14756390.65,V2552 Ori 
14757413.92,V3695 Oph 
14758437.18,V0885 Cep 
14759460.45,V1163 Oph 
14760483.71,FG    Sco 
14761506.98,V1581 Cen 
14762530.25,V0876 Tau 
14763553.51,V1636 Sco 
14764576.78,V0595 Cep 
14765600.04,V4883 Sgr 
14766623.31,V1224 Ori 
14767646.58,S     Phe 
14768669.84,GR    Cet 
14769693.11,V6118 Sgr 
14770716.38,V0814 Lyr 
14771739.64,V1072 Cen 
14772762.91,V2483 Cyg 
14773786.17,CK    Lep 
14774809.44,V3085 Cyg 
14775832.71,V0452 CrA 
14776855.97,V0351 Aps 
14777879.24,V1376 Ori 
14778902.5,V0783 Lac 
14779925.77,TZ    Com 
14780949.04,V3656 Oph 
14781972.3,SZ    Hya 
14782995.57,V1274 Tau 
14784018.83,V2135 Sgr 
14785042.1,V0922 Sgr 
14786065.37,CO    Cru 
14787088.63,V3748 Sgr 
14788111.9,V1286 Sgr 
14789135.16,V0991 Mon 
14790158.43,VZ    CrA 
14791181.7,V3363 Sgr 
14792204.96,FK    Del 
14793228.23,V0643 Cas 
14794251.5,V1011 Cas 
14795274.76,V0513 Vul 
14796298.03,V0367 Com 
14797321.29,V0370 Cyg 
14798344.56,AW    Phe 
14799367.83,V0384 Lac 
14800391.09,AS    UMa 
14801414.36,V0741 Oph 
14802437.62,V1149 Sco 
14803460.89,EF    Gem 
14804484.16,V1919 Ori 
14805507.42,V1351 Sco 
14806530.69,V0349 Ori 
14807553.95,V1493 Oph 
14808577.22,V0841 Tau 
14809600.49,V0565 Ser 
14810623.75,V6567 Sgr 
14811647.02,V0723 Aql 
14812670.28,V0396 CVn 
14813693.55,GH    Her 
14814716.82,V3481 Oph 
14815740.08,QW    CrA 
14816763.35,V0404 Aqr 
14817786.62,V0651 And 
14818809.88,KW    Lup 
14819833.15,V0535 Cep 
14820856.41,V0501 Sco 
14821879.68,V0357 TrA 
14822902.95,V1003 Aql 
14823926.21,Y     Cir
14824949.48,V1441 Cyg 
14825972.74,NO    Aps 
14826996.01,V0367 Car 
14828019.28,MS    Ori 
14829042.54,V5961 Sgr 
14830065.81,V0360 Tel 
14831089.07,V1794 Aql 
14832112.34,V0543 Ori 
14833135.61,V0705 Oph 
14834158.87,V1413 Aql 
14835182.14,V5210 Sgr 
14836205.4,V0754 Cen 
14837228.67,V0359 CVn 
14838251.94,V0337 Aur 
14839275.2,V3921 Oph 
14840298.47,V2872 Oph 
14841321.74,V1917 Oph 
14842345,OX    Car 
14843368.27,LL    Dra 
14844391.53,V1384 Aql 
14845414.8,R     Scl 
14846438.07,XX    Peg 
14847461.33,V0992 Aql 
14848484.6,V1578 Aql 
14849507.86,V0688 Lyr 
14850531.13,DV    TrA 
14851554.4,IN    Del 
14852577.66,DQ    Scl 
14853600.93,RR    Crt 
14854624.19,V1510 Ori 
14855647.46,V0542 Vel 
14856670.73,GS    Ori 
14857693.99,V2846 Sgr 
14858717.26,UY    Cap 
14859740.52,V5950 Sgr 
14860763.79,V0423 Cen 
14861787.06,IP    Sco 
14862810.32,OV    Vir 
14863833.59,GQ    Tel 
14864856.86,V5204 Sgr 
14865880.12,CQ    Cet 
14866903.39,V3611 Sgr 
14867926.65,LQ    Ser 
14868949.92,AN    Mus 
14869973.19,MP    And 
14870996.45,V0639 Ser 
14872019.72,V0405 CMa 
14873042.98,V1759 Cen 
14874066.25,IV    Eri 
14875089.52,V1116 Ori 
14876112.78,V0435 Cam 
14877136.05,V3411 Oph 
14878159.31,V0656 Sco 
14879182.58,V0897 Lyr 
14880205.85,BI    Com 
14881229.11,NX    CMa 
14882252.38,V3336 Oph 
14883275.64,X     Vir 
14884298.91,FX    Lac 
14885322.18,GK    Per 
14886345.44,V0489 Per 
14887368.71,FV    Del 
14888391.98,BU    Col 
14889415.24,V0530 Her 
14890438.51,V0650 Sct 
14891461.77,NO    Sge 
14892485.04,V0815 Cyg 
14893508.31,KU    Tau 
14894531.57,RW    Cha
14895554.84,EV    Cir
14896578.1,MY    Sge 
14897601.37,V2805 Ori 
14898624.64,BX    Nor 
14899647.9,V0767 Mon 
14900671.17,NX    Nor 
14901694.43,V1992 Aql 
14902717.7,V0339 Peg 
14903740.97,FQ    UMa 
14904764.23,V1099 Aql 
14905787.5,V0370 Oph 
14906810.76,V4199 Sgr 
14907834.03,EP    Vul 
14908857.3,V1475 Ori 
14909880.56,V1535 Cyg 
14910903.83,LQ    Lyr 
14911927.1,V1918 Cyg 
14912950.36,V0584 Hya 
14913973.63,RW    Cep 
14914996.89,TX    Oph 
14916020.16,V0632 Aur 
14917043.43,BG    Aps 
14918066.69,V1727 Sgr 
14919089.96,V1541 Sgr 
14920113.22,GI    Cet 
14921136.49,V5389 Sgr 
14922159.76,IW    Car 
14923183.02,V0457 Aql 
14924206.29,V0516 Ori 
14925229.55,HI    Mon 
14926252.82,CY    Cet 
14927276.09,AW    Del 
14928299.35,FI    Sge 
14929322.62,HS    Cam 
14930345.88,V0641 Cen 
14931369.15,V0660 Vir 
14932392.42,V1332 Ori 
14933415.68,V3008 Sgr 
14934438.95,V1226 Aql 
14935462.22,V2301 Cyg 
14936485.48,V2372 Cyg 
14937508.75,V0371 Vul 
14938532.01,V1550 Aql 
14939555.28,V1302 Cyg 
14940578.55,SX    Cap 
14941601.81,V0763 Cas 
14942625.08,DE    Pav 
14943648.34,V0951 Sgr 
14944671.61,V1428 Her 
14945694.88,V1814 Sgr 
14946718.14,GO    Her 
14947741.41,V2357 Cyg 
14948764.67,V0947 Aql 
14949787.94,V0674 Aql 
14950811.21,V0384 Com 
14951834.47,OV    Boo 
14952857.74,V0716 Cep 
14953881,V1872 Aql 
14954904.27,V3377 Sgr 
14955927.54,HX    Hya 
14956950.8,V6273 Sgr 
14957974.07,TT    Peg 
14958997.34,V3012 Oph 
14960020.6,RY    Pic 
14961043.87,V0399 Peg 
14962067.13,V3886 Sgr 
14963090.4,V2482 Oph 
14964113.67,GX    Com 
14965136.93,V3218 Oph 
14966160.2,V1170 Ara 
14967183.46,AM    Mus 
14968206.73,EW    Aqr 
14969230,V0438 Car 
14970253.26,VV    Pup 
14971276.53,CV    Gru 
14972299.79,V0402 CVn 
14973323.06,BF    Sct 
14974346.33,V6295 Sgr 
14975369.59,HM    CVn 
14976392.86,V2385 Sgr 
14977416.12,V0999 Cas 
14978439.39,V0627 Her 
14979462.66,HL    Lib 
14980485.92,VY    Oct 
14981509.19,V1237 Cas 
14982532.46,FW    Vul 
14983555.72,V1911 Ori 
14984578.99,V0958 Ori 
14985602.25,V0681 Pup 
14986625.52,V1431 Cyg 
14987648.79,AV    Gem 
14988672.05,V0449 Ser 
14989695.32,V1100 Tau 
14990718.58,V0811 And 
14991741.85,V2617 Oph 
14992765.12,BR    Phe 
14993788.38,V5688 Sgr 
14994811.65,V1584 Oph 
14995834.91,HR    Com 
14996858.18,W     Ara 
14997881.45,V1634 Sgr 
14998904.71,V4554 Sgr 
14999927.98,V0824 Lac 
15000951.24,V5902 Sgr 
15001974.51,V1129 Ara 
15002997.78,V0378 Boo 
15004021.04,XZ    Gem 
15005044.31,V0523 Cep 
15006067.58,CW    Phe 
15007090.84,MN    And 
15008114.11,OR    Cam 
15009137.37,TU    Cas 
15010160.64,FX    Eri 
15011183.91,V0472 Oph 
15012207.17,V1092 Tau 
15013230.44,zet   Tau 
15014253.7,V0799 Mon 
15015276.97,OW    Cen 
15016300.24,V2491 Oph 
15017323.5,V5120 Sgr 
15018346.77,V4448 Sgr 
15019370.03,V0854 Lyr 
15020393.3,V2701 Ori 
15021416.57,V1625 Sco 
15022439.83,VY    Ori 
15023463.1,LS    Com 
15024486.36,V0415 Per 
15025509.63,V0690 Sgr 
15026532.9,RR    Dor 
15027556.16,FW    CMa 
15028579.43,HL    Lyr 
15029602.7,V0700 And 
15030625.96,V1358 Sco 
15031649.23,FF    Nor 
15032672.49,IZ    Lup 
15033695.76,V0774 CrA 
15034719.03,IX    Com 
15035742.29,HP    Vul 
15036765.56,V0767 Sgr 
15037788.82,OP    Pav 
15038812.09,V1091 Ori 
15039835.36,V0567 Sco 
15040858.62,V1083 Cas 
15041881.89,QU    Cam 
15042905.15,WW    Pic 
15043928.42,SV    Gem 
15044951.69,V0365 Lac 
15045974.95,CL    Vul 
15046998.22,V1482 Sgr 
15048021.48,HZ    Cen 
15049044.75,V0576 Oph 
15050068.02,NN    Per 
15051091.28,CT    Gem 
15052114.55,CY    TrA 
15053137.82,PP    Cam 
15054161.08,V1224 Cyg 
15055184.35,V1099 Oph 
15056207.61,BP    Ant 
15057230.88,KV    Pup 
15058254.15,UV    Lib 
15059277.41,IX    Cen 
15060300.68,V0373 Ori 
15061323.94,L   2 Pup 
15062347.21,V3313 Sgr 
15063370.48,V0809 And 
15064393.74,V0920 Cyg 
15065417.01,V3656 Sgr 
15066440.27,V0488 Sco 
15067463.54,V0338 Ara 
15068486.81,V0713 Tau 
15069510.07,HP    Pav 
15070533.34,CD    Pyx 
15071556.6,V1756 Oph 
15072579.87,CD    Tau 
15073603.14,V0397 Oph 
15074626.4,V0822 Cen 
15075649.67,V0885 Tau 
15076672.94,AL    TrA 
15077696.2,V0663 CrA 
15078719.47,V0603 Mon 
15079742.73,LL    CVn 
15080766,AI    Psc 
15081789.27,AC    Leo 
15082812.53,V0580 Car 
15083835.8,V1386 Tau 
15084859.06,V0663 Ori 
15085882.33,V0383 Lac 
15086905.6,DD    Cru 
15087928.86,FM    Lib 
15088952.13,V0582 Ori 
15089975.39,V1484 Ori 
15090998.66,NU    Sgr 
15092021.93,GO    Lib 
15093045.19,V0937 Tau 
15094068.46,V0893 Aql 
15095091.72,V3879 Sgr 
15096114.99,V4906 Sgr 
15097138.26,V0984 Mon 
15098161.52,ST    Lib 
15099184.79,V1033 Ara 
15100208.06,V0434 Sco 
15101231.32,V0505 Aqr 
15102254.59,V2943 Sgr 
15103277.85,V0711 Oph 
15104301.12,V0435 Car 
15105324.39,CQ    CMi 
15106347.65,DN    Lup 
15107370.92,V0617 And 
15108394.18,GR    Cas 
15109417.45,V1564 Oph 
15110440.72,HU    Eri 
15111463.98,V1202 Cen 
15112487.25,V2885 Sgr 
15113510.51,V2306 Ori 
15114533.78,V1828 Ori 
15115557.05,V0376 Lyn 
15116580.31,V3663 Oph 
15117603.58,V1107 Cas 
15118626.84,V0961 Oph 
15119650.11,V2617 Cyg 
15120673.38,IY    Her 
15121696.64,V0625 Mon 
15122719.91,V0435 Ara 
15123743.18,SX    Leo 
15124766.44,AR    Ari 
15125789.71,V0538 Cam 
15126812.97,MV    Hya 
15127836.24,V0562 Cam 
15128859.51,V0781 Sco 
15129882.77,V1247 Cen 
15130906.04,V1014 Ara 
15131929.3,V4147 Sgr 
15132952.57,V0444 Boo 
15133975.84,V3601 Sgr 
15134999.1,NW    Sge 
15136022.37,V0945 Mon 
15137045.63,FV    Aps 
15138068.9,V0353 Lyr 
15139092.17,V2993 Sgr 
15140115.43,V0682 Oph 
15141138.7,V1232 Cen 
15142161.96,PU    TrA 
15143185.23,DR    Cap 
15144208.5,LR    Pav 
15145231.76,V4207 Oph 
15146255.03,V0937 Cep 
15147278.3,V4028 Sgr 
15148301.56,V0516 Sct 
15149324.83,V0602 Sco 
15150348.09,LV    Oph 
15151371.36,V0541 Ori 
15152394.63,V0404 Mus 
15153417.89,BE    UMi 
15154441.16,IT    Lyn 
15155464.42,GN    CrA 
15156487.69,AK    Ser 
15157510.96,V0735 And 
15158534.22,BU    Ara 
15159557.49,V2618 Sgr 
15160580.75,V0599 And 
15161604.02,V0555 Sgr 
15162627.29,V0383 Car 
15163650.55,V0577 Hya 
15164673.82,V1178 Oph 
15165697.08,V2585 Oph 
15166720.35,OY    Vul 
15167743.62,V0680 Mon 
15168766.88,IU    Lib 
15169790.15,V0367 Ser 
15170813.42,V1084 Cen 
15171836.68,V0872 Car 
15172859.95,EQ    Vel 
15173883.21,AK    UMi 
15174906.48,AQ    Per 
15175929.75,V5139 Sgr 
15176953.01,MQ    Cep 
15177976.28,HU    Boo 
15178999.54,V0471 Aur 
15180022.81,GP    CVn 
15181046.08,V0823 Sco 
15182069.34,V0954 Oph 
15183092.61,V0530 Sct 
15184115.87,V2565 Oph 
15185139.14,V5060 Sgr 
15186162.41,V0700 Lac 
15187185.67,V1078 Cep 
15188208.94,SX    Sct 
15189232.2,V0558 Pup 
15190255.47,EZ    Vel 
15191278.74,T     Leo 
15192302,V2302 Cyg 
15193325.27,EH    CMi 
15194348.54,V0535 Ara 
15195371.8,V0531 Ara 
15196395.07,V0735 Hya 
15197418.33,V0811 Cyg 
15198441.6,AH    Psc 
15199464.87,V0937 Ori 
15200488.13,DN    TrA 
15201511.4,BU    And 
15202534.66,BR    Cam 
15203557.93,V0425 Ara 
15204581.2,HN    And 
15205604.46,V1060 Cep 
15206627.73,EQ    Tau 
15207650.99,V0861 Cas 
15208674.26,V0370 Pav 
15209697.53,IQ    Mon 
15210720.79,V0707 And 
15211744.06,V2885 Oph 
15212767.32,V0807 Cas 
15213790.59,V0704 Ori 
15214813.86,V4572 Sgr 
15215837.12,IO    Eri 
15216860.39,Z     Crv 
15217883.66,V0380 CMa 
15218906.92,FK    Ser 
15219930.19,V0605 Lyr 
15220953.45,V0876 Lyr 
15221976.72,V0967 Cas 
15222999.99,V0819 Sco 
15224023.25,BE    Lyr 
15225046.52,OO    UMa 
15226069.78,V0512 Per 
15227093.05,BE    Cir
15228116.32,V0676 Her 
15229139.58,V0651 CrA 
15230162.85,UU    Vel 
15231186.11,AZ    Tri 
15232209.38,V0434 Com 
15233232.65,V1219 Cyg 
15234255.91,NT    Cnc 
15235279.18,LV    Pup 
15236302.44,V1153 Ara 
15237325.71,V2776 Sgr 
15238348.98,RU    Com 
15239372.24,HX    Boo 
15240395.51,CQ    Sco 
15241418.78,HY    Leo 
15242442.04,V0537 Pav 
15243465.31,omi   Cet 
15244488.57,V1255 Cyg 
15245511.84,V1819 Aql 
15246535.11,CD    Com 
15247558.37,DH    Cep 
15248581.64,V0786 Sgr 
15249604.9,V0664 Aur 
15250628.17,V2697 Sgr 
15251651.44,R     Pav 
15252674.7,V0613 Sct 
15253697.97,FW    Her 
15254721.23,V0822 Sgr 
15255744.5,V0553 Dra 
15256767.77,V0360 Vir 
15257791.03,V0413 Her 
15258814.3,V2896 Cyg 
15259837.56,V1510 Cyg 
15260860.83,V3778 Oph 
15261884.1,V2541 Ori 
15262907.36,V0847 Aql 
15263930.63,IR    Lup 
15264953.9,V4134 Sgr 
15265977.16,II    Cen 
15267000.43,LR    Ori 
15268023.69,ST    Tel 
15269046.96,ST    Sco 
15270070.23,V1264 Oph 
15271093.49,V0680 Ara 
15272116.76,V3272 Sgr 
15273140.02,IT    Aql 
15274163.29,V2645 Oph 
15275186.56,V2397 Ori 
15276209.82,V1601 Sgr 
15277233.09,V1895 Oph 
15278256.35,V1293 Cas 
15279279.62,EW    Gru 
15280302.89,V4560 Sgr 
15281326.15,V0913 Sco 
15282349.42,V1525 Cyg 
15283372.68,V0829 Ori 
15284395.95,V0395 Dra 
15285419.22,V0986 Cyg 
15286442.48,LV    Del 
15287465.75,V0909 Aql 
15288489.02,V0761 Mon 
15289512.28,V0435 Ori 
15290535.55,FU    Cam 
15291558.81,V5647 Sgr 
15292582.08,DZ    UMa 
15293605.35,NV    Mus 
15294628.61,V1580 Sco 
15295651.88,V1436 Ori 
15296675.14,V0558 Lac 
15297698.41,V0512 Sgr 
15298721.68,V6368 Sgr 
15299744.94,SX    Aql 
15300768.21,NT    Oph 
15301791.47,V3053 Cyg 
15302814.74,V0449 Vir 
15303838.01,V2694 Cyg 
15304861.27,V1030 Sgr 
15305884.54,HR    TrA 
15306907.8,V1169 Cen 
15307931.07,EK    Vel 
15308954.34,BP    UMa 
15309977.6,HP    Cha
15311000.87,DD    UMa 
15312024.14,V0852 Oph 
15313047.4,PR    Cep 
15314070.67,UU    Cet 
15315093.93,V2679 Oph 
15316117.2,V5537 Sgr 
15317140.47,OR    Eri 
15318163.73,RX    Cir
15319187,V0727 Cas 
15320210.26,V0476 Oph 
15321233.53,VZ    Dra 
15322256.8,V0484 Vir 
15323280.06,T     Com 
15324303.33,SW    Cen 
15325326.59,V2335 Ori 
15326349.86,ER    Oct 
15327373.13,V2498 Oph 
15328396.39,V1612 Cen 
15329419.66,V1352 Tau 
15330442.92,V0384 Vir 
15331466.19,V3988 Sgr 
15332489.46,V0429 Dra 
15333512.72,HS    Vir 
15334535.99,V1689 Oph 
15335559.26,V1233 Cen 
15336582.52,V2119 Oph 
15337605.79,GM    Ori 
15338629.05,UW    Lib 
15339652.32,AP    Lac 
15340675.59,V1035 Per 
15341698.85,V0466 Vir 
15342722.12,V0401 Cep 
15343745.38,V0390 Sge 
15344768.65,V0355 Her 
15345791.92,V1317 Her 
15346815.18,CS    CMa 
15347838.45,CH    Tau 
15348861.71,V0944 Mon 
15349884.98,V3449 Sgr 
15350908.25,CK    Hya 
15351931.51,V0870 Aql 
15352954.78,V0707 Aql 
15353978.04,V0397 Mon 
15355001.31,OR    Mus 
15356024.58,DP    Cep 
15357047.84,AK    Sgr 
15358071.11,EQ    Lac 
15359094.38,V0526 Dra 
15360117.64,BF    Pyx 
15361140.91,V4863 Sgr 
15362164.17,V1580 Oph 
15363187.44,V6309 Sgr 
15364210.71,V0939 Sco 
15365233.97,V0874 Tau 
15366257.24,V4717 Sgr 
15367280.5,V0767 CrA 
15368303.77,V1134 Tau 
15369327.04,V0747 Aql 
15370350.3,QW    Hya 
15371373.57,V2688 Cyg 
15372396.83,TV    Vul 
15373420.1,V3919 Sgr 
15374443.37,V3029 Oph 
15375466.63,KM    Lac 
15376489.9,V1448 Cen 
15377513.16,VW    Hya 
15378536.43,Y     Tuc 
15379559.7,OZ    Leo 
15380582.96,V0377 UMa 
15381606.23,V1649 Aql 
15382629.5,V0643 Sgr 
15383652.76,TU    Mus 
15384676.03,V0424 Tel 
15385699.29,KP    Tau 
15386722.56,V0489 Vul 
15387745.83,V1856 Aql 
15388769.09,BM    Ori 
15389792.36,V0401 Ori 
15390815.62,V0935 Sgr 
15391838.89,V6077 Sgr 
15392862.16,V3294 Sgr 
15393885.42,V0554 Sgr 
15394908.69,V0397 Aql 
15395931.95,V3742 Sgr 
15396955.22,BR    Her 
15397978.49,BI    UMa 
15399001.75,LW    Tel 
15400025.02,V1467 Her 
15401048.28,V0377 Mon 
15402071.55,V4880 Sgr 
15403094.82,BU    CrA 
15404118.08,V0507 Vir 
15405141.35,AF    UMi 
15406164.62,V1207 Oph 
15407187.88,V1924 Sgr 
15408211.15,V0896 Ara 
15409234.41,V0654 Vir 
15410257.68,V0972 Oph 
15411280.95,W     Aps 
15412304.21,NO    CMa 
15413327.48,V1340 Cyg 
15414350.74,BZ    Scl 
15415374.01,V1165 Sgr 
15416397.28,V2743 Oph 
15417420.54,V3182 Oph 
15418443.81,V0527 Oph 
15419467.07,V1080 Cen 
15420490.34,BI    Ari 
15421513.61,V0927 Per 
15422536.87,SX    Lib 
15423560.14,V0532 Pup 
15424583.4,KO    Per 
15425606.67,HI    Cyg 
15426629.94,V1101 Cyg 
15427653.2,PU    Car 
15428676.47,RR    Cas 
15429699.74,V2042 Sgr 
15430723,V4387 Sgr 
15431746.27,V3059 Cyg 
15432769.53,V1113 Sco 
15433792.8,TZ    Aur 
15434816.07,V3814 Oph 
15435839.33,GW    Leo 
15436862.6,UV    PsA 
15437885.86,V0567 Oph 
15438909.13,V2849 Ori 
15439932.4,V2297 Sgr 
15440955.66,V4741 Sgr 
15441978.93,V0574 Sgr 
15443002.19,V0640 Cen 
15444025.46,FK    Mon 
15445048.73,SZ    Oct 
15446071.99,V3339 Oph 
15447095.26,V6029 Sgr 
15448118.52,V0981 Ara 
15449141.79,V2647 Cyg 
15450165.06,V0942 Cep 
15451188.32,V1647 Cen 
15452211.59,ES    Mon 
15453234.86,FM    Per 
15454258.12,V0491 Aqr 
15455281.39,KU    Cam 
15456304.65,V0973 Oph 
15457327.92,V1444 Oph 
15458351.19,V0447 Tel 
15459374.45,V0631 Lac 
15460397.72,V1464 Oph 
15461420.98,V1314 Sgr 
15462444.25,V1630 Sgr 
15463467.52,V0391 Ori 
15464490.78,FY    Oph 
15465514.05,V1528 Her 
15466537.31,GK    Tel 
15467560.58,CQ    UMa 
15468583.85,V0407 Oph 
15469607.11,V0363 Mon 
15470630.38,V0365 Ori 
15471653.64,V0832 Ara 
15472676.91,V0375 Nor 
15473700.18,V2061 Oph 
15474723.44,IS    Car 
15475746.71,FN    Sgr 
15476769.98,V0601 Vul 
15477793.24,V0367 Tau 
15478816.51,V0958 Oph 
15479839.77,V1185 Ori 
15480863.04,V2946 Sgr 
15481886.31,V0773 Lac 
15482909.57,V0383 Ser 
15483932.84,V0457 Cep 
15484956.1,U     Lyn 
15485979.37,V0518 Sct 
15487002.64,MU    Lup 
15488025.9,V1255 Sco 
15489049.17,V0537 Cas 
15490072.43,KZ    Sgr 
15491095.7,V0511 Mon 
15492118.97,AW    Oph 
15493142.23,V4760 Sgr 
15494165.5,V0773 Mon 
15495188.76,V0500 Cep 
15496212.03,MW    Sgr 
15497235.3,UU    Sco 
15498258.56,V4158 Sgr 
15499281.83,PX    Lyr 
15500305.1,IT    Cnc 
15501328.36,V3150 Oph 
15502351.63,LW    Nor 
15503374.89,DK    Psc 
15504398.16,V0900 Ori 
15505421.43,V0802 Aur 
15506444.69,V0348 And 
15507467.96,V1811 Aql 
15508491.22,GI    Aqr 
15509514.49,V0976 Per 
15510537.76,NX    Vir 
15511561.02,V0365 Vir 
15512584.29,V0498 And 
15513607.55,V0349 Sco 
15514630.82,YZ    Aqr 
15515654.09,V0638 Cen 
15516677.35,V0587 And 
15517700.62,V1118 Sco 
15518723.88,V2088 Sgr 
15519747.15,V0635 CrA 
15520770.42,V0464 Dra 
15521793.68,V0754 Tau 
15522816.95,KU    Mon 
15523840.22,BU    Aur 
15524863.48,IP    Ori 
15525886.75,V0614 Pup 
15526910.01,V1422 Sgr 
15527933.28,V1139 Her 
15528956.55,V2679 Cyg 
15529979.81,V0438 Nor 
15531003.08,FN    CrA 
15532026.34,V4255 Sgr 
15533049.61,V3208 Sgr 
15534072.88,V0548 Cep 
15535096.14,V0859 Tau 
15536119.41,AG    Boo 
15537142.67,V4269 Oph 
15538165.94,IZ    Dra 
15539189.21,AA    Hyi 
15540212.47,V1688 Oph 
15541235.74,GK    Sge 
15542259,EV    Ara 
15543282.27,V0828 Car 
15544305.54,AC    Cnc 
15545328.8,V0906 Aql 
15546352.07,KW    Vel 
15547375.34,LS    Mon 
15548398.6,BI    Aur 
15549421.87,CE    Aqr 
15550445.13,V0749 Mon 
15551468.4,BT    Aur 
15552491.67,AN    Tau 
15553514.93,V1865 Aql 
15554538.2,V0335 Gem 
15555561.46,V1664 Oph 
15556584.73,V6515 Sgr 
15557608,RY    Gem 
15558631.26,V0354 CrA 
15559654.53,V0504 Per 
15560677.79,V0349 Sge 
15561701.06,V0605 Tau 
15562724.33,V0506 Lac 
15563747.59,NW    CVn 
15564770.86,V0600 Ara 
15565794.12,V0771 Car 
15566817.39,EH    Sge 
15567840.66,V1487 Aql 
15568863.92,V1619 Oph 
15569887.19,V0535 Car 
15570910.46,V1899 Sgr 
15571933.72,KS    Sgr 
15572956.99,V1090 Cyg 
15573980.25,V3502 Oph 
15575003.52,V5002 Sgr 
15576026.79,CG    CMa 
15577050.05,V1608 Her 
15578073.32,V0680 Cas 
15579096.58,V3934 Sgr 
15580119.85,DQ    Cap 
15581143.12,V0639 Lac 
15582166.38,V3868 Sgr 
15583189.65,TU    Sco 
15584212.91,V2767 Oph 
15585236.18,CG    Cru 
15586259.45,RS    Aql 
15587282.71,V0411 Ori 
15588305.98,V2349 Sgr 
15589329.24,V0363 Pav 
15590352.51,V0400 Mon 
15591375.78,FV    Lac 
15592399.04,V0417 Cep 
15593422.31,V0387 Nor 
15594445.58,V0750 Sco 
15595468.84,CM    CMi 
15596492.11,V0382 Ori 
15597515.37,RT    Cep 
15598538.64,CG    Col 
15599561.91,V1714 Sgr 
15600585.17,VW    Sct 
15601608.44,V0344 Aps 
15602631.7,MU    CVn 
15603654.97,V2182 Sgr 
15604678.24,V0873 Lyr 
15605701.5,MT    Ara 
15606724.77,V0541 Pav 
15607748.03,V3861 Sgr 
15608771.3,AW    Men 
15609794.57,V0508 And 
15610817.83,V1615 Sgr 
15611841.1,V1181 Aql 
15612864.36,WZ    Cyg 
15613887.63,NQ    Cyg 
15614910.9,V0702 Cas 
15615934.16,V0870 Lac 
15616957.43,V1516 Cyg 
15617980.69,V1241 Sgr 
15619003.96,V1353 Cen 
15620027.23,V1498 Oph 
15621050.49,SR    
15622073.76,DR    Cnc 
15623097.03,V0921 Cep 
15624120.29,V1234 Her 
15625143.56,V0579 Mon 
15626166.82,V3201 Sgr 
15627190.09,V3891 Sgr 
15628213.36,FI    Del 
15629236.62,V0727 Per 
15630259.89,V5158 Sgr 
15631283.15,WX    Tau 
15632306.42,RU    CMa 
15633329.69,AB    Sct 
15634352.95,V0493 Car 
15635376.22,V0930 Cyg 
15636399.48,BE    CMi 
15637422.75,V0644 And 
15638446.02,V2033 Oph 
15639469.28,HK    Vel 
15640492.55,RT    Vel 
15641515.81,V0632 Sgr 
15642539.08,V2575 Sgr 
15643562.35,V0338 Tau 
15644585.61,V0372 Vel 
15645608.88,V0365 Sge 
15646632.15,V1264 Tau 
15647655.41,IM    Ori 
15648678.68,V0335 And 
15649701.94,V2103 Cyg 
15650725.21,EI    Ara 
15651748.48,V0906 Cen 
15652771.74,CU    Lib 
15653795.01,V0888 Sgr 
15654818.27,V4530 Sgr 
15655841.54,V1147 Cen 
15656864.81,MN    Mus 
15657888.07,V4219 Sgr 
15658911.34,V1151 Sgr 
15659934.6,BQ    Ari 
15660957.87,AG    Crv 
15661981.14,V1361 Cyg 
15663004.4,V1105 Per 
15664027.67,UU    Lup 
15665050.93,OP    Vel 
15666074.2,V0519 CrA 
15667097.47,VW    Cha
15668120.73,V1563 Cen 
15669144,V0516 Her 
15670167.27,CT    Lac 
15671190.53,V1227 Aql 
15672213.8,V0649 Tau 
15673237.06,EW    Pup 
15674260.33,V0569 Ara 
15675283.6,AN    Cen 
15676306.86,V4656 Sgr 
